PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
40,25496,25548,25588,52,1,1
81,25000,25589,25670,589,1,1
107,25050,25671,25778,621,1,1
196,24167,25779,25975,1612,1,1
400,25300,25976,26376,676,1,1
554,24543,26377,26931,1834,1,1
1384,23610,26932,26932,3322,0,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
196,24167,26037,26233,1870,1,1
400,25300,26234,26634,934,1,1
554,24543,26635,27189,2092,1,1
106,25614,25930,26036,316,1,1
1384,23610,27190,27190,3580,0,1
3,25713,25926,25929,213,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
106,25614,25928,26034,314,1,1
196,24167,26035,26231,1868,1,1
400,25300,26232,26632,932,1,1
554,24543,26633,27187,2090,1,1
1384,23610,27188,27188,3578,0,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
196,24167,26130,26326,1963,1,1
400,25300,26327,26727,1027,1,1
554,24543,26729,27283,2186,1,1
1384,23610,26728,26728,3118,0,1
9,25949,26120,26129,171,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
196,24167,26146,26342,1979,1,1
400,25300,26343,26743,1043,1,1
1384,23610,26744,26744,3134,0,1
554,24543,26745,27299,2202,1,1
