,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,Stopped,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
1161,16,31,19.0,True,23.0,True,23196.0,0,143,24935.0,24935.0,1739.0,1739.0,0.0,0.0,0.0,0.0
1102,22,41,4.0,True,24.0,True,21893.0,0,142,24936.0,24936.0,3043.0,3043.0,0.0,0.0,0.0,0.0
1113,31,76,1.0,True,25.0,True,22167.0,0,141,24937.0,24937.0,2770.0,2770.0,0.0,0.0,0.0,0.0
1089,2,39,3.0,True,26.0,True,21647.0,0,140,24938.0,24938.0,3291.0,3291.0,0.0,0.0,0.0,0.0
1103,35,73,4.0,True,27.0,True,21928.0,0,139,24939.0,24939.0,3011.0,3011.0,0.0,0.0,0.0,0.0
1158,26,60,20.0,True,31.0,True,23128.0,0,138,24940.0,24940.0,1812.0,1812.0,0.0,0.0,0.0,0.0
1128,32,40,19.0,True,32.0,True,22525.0,0,137,24941.0,24941.0,2416.0,2416.0,0.0,0.0,0.0,0.0
1111,33,35,4.0,True,32.0,True,22121.0,0,136,24942.0,24942.0,2821.0,2821.0,0.0,0.0,0.0,0.0
1121,1,8,134.0,True,37.0,True,22355.0,0,135,24943.0,24943.0,2588.0,2588.0,0.0,0.0,0.0,0.0
1129,12,45,89.0,True,47.0,True,22537.0,0,134,24944.0,24944.0,2407.0,2407.0,0.0,0.0,0.0,0.0
1139,7,82,77.0,True,48.0,True,22718.0,0,133,24945.0,24945.0,2227.0,2227.0,0.0,0.0,0.0,0.0
1162,16,42,7.0,True,50.0,True,23212.0,0,132,24946.0,24946.0,1734.0,1734.0,0.0,0.0,0.0,0.0
1132,19,19,27.0,True,50.0,True,22574.0,0,131,24947.0,24947.0,2373.0,2373.0,0.0,0.0,0.0,0.0
1152,21,23,41.0,True,51.0,True,23016.0,0,130,24948.0,24948.0,1932.0,1932.0,0.0,0.0,0.0,0.0
1130,1,34,458.0,True,53.0,True,22538.0,0,129,24949.0,24949.0,2411.0,2411.0,0.0,0.0,0.0,0.0
1164,33,76,3598.0,False,55.0,True,23268.0,0,128,24950.0,24950.0,1682.0,1682.0,0.0,0.0,0.0,0.0
1126,39,21,3598.0,False,67.0,True,22476.0,0,127,24951.0,24951.0,2475.0,2475.0,0.0,0.0,0.0,0.0
1106,12,36,32.0,True,72.0,True,21978.0,0,126,24952.0,24952.0,2974.0,2974.0,0.0,0.0,0.0,0.0
