,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
593,11,18,204.0,True,465.0,True,9480.0,135,9934.0,9934.0,454.0,454.0,0.0,0.0,0.0,0.0
583,30,2,1089.0,True,465.0,True,9315.0,134,9935.0,9935.0,620.0,620.0,0.0,0.0,0.0,0.0
619,4,17,2005.0,True,654.0,True,9841.0,133,9936.0,9936.0,95.0,95.0,0.0,0.0,0.0,0.0
608,3,1,1416.0,True,654.0,True,9703.0,132,9937.0,9937.0,234.0,234.0,0.0,0.0,0.0,0.0
624,20,24,21.0,True,22.0,True,9937.0,132,9938.0,9959.0,1.0,22.0,0.0,0.0,1.0,1.0
616,5,27,3598.0,False,678.0,False,9797.0,132,9960.0,9960.0,163.0,163.0,0.0,0.0,0.0,0.0
476,29,1,3598.0,False,1031.0,False,7510.0,131,9961.0,9961.0,2451.0,2451.0,0.0,0.0,0.0,0.0
521,26,3,3598.0,False,1070.0,True,8217.0,130,9962.0,9962.0,1745.0,1745.0,0.0,0.0,0.0,0.0
463,9,5,3598.0,False,1089.0,False,7268.0,129,9963.0,9963.0,2695.0,2695.0,0.0,0.0,0.0,0.0
455,10,2,3598.0,False,1089.0,False,7148.0,128,9964.0,9964.0,2816.0,2816.0,0.0,0.0,0.0,0.0
451,19,21,3598.0,False,1094.0,False,7071.0,128,9965.0,9965.0,2894.0,2894.0,0.0,0.0,0.0,0.0
447,28,29,3598.0,False,1094.0,False,7026.0,127,9966.0,9966.0,2940.0,2940.0,0.0,0.0,0.0,0.0
443,10,14,3598.0,False,1094.0,False,6934.0,126,9967.0,9967.0,3033.0,3033.0,0.0,0.0,0.0,0.0
603,12,20,1310.0,True,1248.0,True,9611.0,125,9968.0,9968.0,357.0,357.0,0.0,0.0,0.0,0.0
625,20,1,1521.0,True,1248.0,True,9957.0,124,9969.0,9969.0,12.0,12.0,0.0,0.0,0.0,0.0
449,3,28,3598.0,False,1265.0,False,7039.0,123,9970.0,9970.0,2931.0,2931.0,0.0,0.0,0.0,0.0
445,18,22,3598.0,False,1265.0,False,6971.0,122,9971.0,9971.0,3000.0,3000.0,0.0,0.0,0.0,0.0
441,1,14,3598.0,False,1265.0,False,6914.0,121,9972.0,9972.0,3058.0,3058.0,0.0,0.0,0.0,0.0
482,7,13,2878.0,True,1295.0,True,7609.0,120,9973.0,9973.0,2364.0,2364.0,0.0,0.0,0.0,0.0
382,18,20,3598.0,False,1322.0,False,6107.0,119,9974.0,9974.0,3867.0,3867.0,0.0,0.0,0.0,0.0
585,16,25,3598.0,False,1322.0,False,9338.0,118,9975.0,9975.0,637.0,637.0,0.0,0.0,0.0,0.0
341,30,13,3598.0,False,1331.0,False,5469.0,117,9976.0,9976.0,4507.0,4507.0,0.0,0.0,0.0,0.0
328,25,14,3598.0,False,1331.0,False,5213.0,116,9977.0,9977.0,4764.0,4764.0,0.0,0.0,0.0,0.0
596,27,22,2028.0,True,1397.0,True,9534.0,115,9978.0,9978.0,444.0,444.0,0.0,0.0,0.0,0.0
620,29,4,1387.0,True,1400.0,True,9870.0,115,9979.0,9979.0,109.0,109.0,0.0,0.0,0.0,0.0
